"geo_value","time_value","value","cumsum"
"NV",2020-05-26,101,8057
"NY",2020-05-26,961,367349
"OH",2020-05-26,529,33006
"OK",2020-05-26,48,6138
"OR",2020-05-26,18,3967
"PA",2020-05-26,468,72295
"RI",2020-05-26,145,14210
"SC",2020-05-26,238,10416
"SD",2020-05-26,67,4636
"TN",2020-05-26,354,21171
"TX",2020-05-26,1143,49132
"UT",2020-05-26,99,8620
"VA",2020-05-26,1615,39342
"VT",2020-05-26,5,967
"WA",2020-05-26,116,20181
"WI",2020-05-26,279,15863
"WV",2020-05-26,0,1774
"WY",2020-05-26,7,850
"AK",2020-05-27,1,431
"AL",2020-05-27,364,16263
"AR",2020-05-27,97,6277
"AZ",2020-05-27,454,17318
"CA",2020-05-27,2663,102574
"CO",2020-05-27,241,28369
"CT",2020-05-27,-15,41288
"DE",2020-05-27,30,9096
"FL",2020-05-27,379,52634
"GA",2020-05-27,655,44638
"HI",2020-05-27,1,644
"IA",2020-05-27,666,18369
"ID",2020-05-27,73,2699
"IL",2020-05-27,1111,114306
"IN",2020-05-27,359,32437
"KS",2020-05-27,92,9291
"KY",2020-05-27,126,9077
"LA",2020-05-27,443,38497
"MA",2020-05-27,710,95616
"MD",2020-05-27,736,48423
"ME",2020-05-27,28,2137
"MI",2020-05-27,375,56802
"MN",2020-05-27,504,22464
"MO",2020-05-27,162,12869
"MS",2020-05-27,313,14044
"MT",2020-05-27,2,481
"NC",2020-05-27,661,25613
"ND",2020-05-27,41,2483
"NE",2020-05-27,365,12984
"NH",2020-05-27,55,4286
"NJ",2020-05-27,879,156909
"NM",2020-05-27,122,7252
"NV",2020-05-27,93,8150
"NY",2020-05-27,933,368282
"OH",2020-05-27,433,33439
"OK",2020-05-27,91,6229
"OR",2020-05-27,71,4038
"PA",2020-05-27,697,72992
"RI",2020-05-27,143,14353
"SC",2020-05-27,207,10623
"SD",2020-05-27,54,4690
"TN",2020-05-27,214,21385
"TX",2020-05-27,881,50013
"UT",2020-05-27,86,8706
"VA",2020-05-27,907,40249
"VT",2020-05-27,4,971
"WA",2020-05-27,225,20406
"WI",2020-05-27,599,16462
"WV",2020-05-27,125,1899
"WY",2020-05-27,10,860
"AK",2020-05-28,13,444
"AL",2020-05-28,486,16749
"AR",2020-05-28,261,6538
"AZ",2020-05-28,559,17877
"CA",2020-05-28,2160,104734
"CO",2020-05-28,216,28585
"CT",2020-05-28,271,41559
"DE",2020-05-28,75,9171
"FL",2020-05-28,651,53285
"GA",2020-05-28,628,45266
"HI",2020-05-28,3,647
"IA",2020-05-28,217,18586
"ID",2020-05-28,71,2770
"IL",2020-05-28,1527,115833
"IN",2020-05-28,631,33068
"KS",2020-05-28,80,9371
"KY",2020-05-28,108,9185
"LA",2020-05-28,305,38802
"MA",2020-05-28,651,96267
"MD",2020-05-28,1286,49709
"ME",2020-05-28,52,2189
"MI",2020-05-28,464,57266
"MN",2020-05-28,483,22947
"MO",2020-05-28,208,13077
"MS",2020-05-28,328,14372
"MT",2020-05-28,4,485
"NC",2020-05-28,1136,26749
"ND",2020-05-28,40,2523
"NE",2020-05-28,265,13249
"NH",2020-05-28,103,4389
"NJ",2020-05-28,576,157485
"NM",2020-05-28,112,7364
"NV",2020-05-28,98,8248
"NY",2020-05-28,1156,369438
"OH",2020-05-28,476,33915
"OK",2020-05-28,44,6273
"OR",2020-05-28,48,4086
"PA",2020-05-28,685,73677
"RI",2020-05-28,141,14494
"SC",2020-05-28,165,10788
"SD",2020-05-28,82,4772
"TN",2020-05-28,596,21981
"TX",2020-05-28,1208,51221
"UT",2020-05-28,215,8921
"VA",2020-05-28,1152,41401
"VT",2020-05-28,3,974
"WA",2020-05-28,358,20764
"WI",2020-05-28,512,16974
"WV",2020-05-28,36,1935
"WY",2020-05-28,16,876
"AK",2020-05-29,6,450
"AL",2020-05-29,513,17262
"AR",2020-05-29,239,6777
"AZ",2020-05-29,595,18472
"CA",2020-05-29,3141,107875
"CO",2020-05-29,186,28771
"CT",2020-05-29,203,41762
"DE",2020-05-29,65,9236
"FL",2020-05-29,1212,54497
"GA",2020-05-29,615,45881
"HI",2020-05-29,2,649
"IA",2020-05-29,371,18957
"ID",2020-05-29,0,2770
"IL",2020-05-29,1622,117455
"IN",2020-05-29,490,33558
"KS",2020-05-29,291,9662
"KY",2020-05-29,279,9464
"LA",2020-05-29,0,38802
"MA",2020-05-29,537,96804
"MD",2020-05-29,1279,50988
"ME",2020-05-29,37,2226
"MI",2020-05-29,572,57838
"MN",2020-05-29,584,23531
"MO",2020-05-29,159,13236
"MS",2020-05-29,421,14793
"MT",2020-05-29,8,493
"NC",2020-05-29,1077,27826
"ND",2020-05-29,34,2557
"NE",2020-05-29,399,13648
"NH",2020-05-29,103,4492
"NJ",2020-05-29,1667,159152
"NM",2020-05-29,129,7493
"NV",2020-05-29,128,8376
"NY",2020-05-29,1663,371101
"OH",2020-05-29,651,34566
"OK",2020-05-29,65,6338
"OR",2020-05-29,45,4131
"PA",2020-05-29,715,74392
"RI",2020-05-29,141,14635
"SC",2020-05-29,343,11131
"SD",2020-05-29,73,4845
"TN",2020-05-29,230,22211
"TX",2020-05-29,1095,52316
"UT",2020-05-29,343,9264
"VA",2020-05-29,1132,42533
"VT",2020-05-29,1,975
"WA",2020-05-29,307,21071
"WI",2020-05-29,733,17707
"WV",2020-05-29,16,1951
"WY",2020-05-29,15,891
"AK",2020-05-30,5,455
"AL",2020-05-30,427,17689
"AR",2020-05-30,236,7013
"AZ",2020-05-30,786,19258
"CA",2020-05-30,3655,111530
"CO",2020-05-30,120,28891
"CT",2020-05-30,260,42022
"DE",2020-05-30,186,9422
"FL",2020-05-30,927,55424
"GA",2020-05-30,450,46331
"HI",2020-05-30,2,651
"IA",2020-05-30,287,19244
"ID",2020-05-30,33,2803
"IL",2020-05-30,1462,118917
"IN",2020-05-30,653,34211
"KS",2020-05-30,28,9690
"KY",2020-05-30,240,9704
"LA",2020-05-30,775,39577
"MA",2020-05-30,285,97089
"MD",2020-05-30,1027,52015
"ME",2020-05-30,56,2282
"MI",2020-05-30,223,58061
"MN",2020-05-30,659,24190
"MO",2020-05-30,164,13400
"MS",2020-05-30,436,15229
"MT",2020-05-30,12,505
"NC",2020-05-30,910,28736
"ND",2020-05-30,23,2580
"NE",2020-05-30,257,13905
"NH",2020-05-30,0,4492
"NJ",2020-05-30,770,159922
"NM",2020-05-30,131,7624
"NV",2020-05-30,141,8517
"NY",2020-05-30,1372,372473
"OH",2020-05-30,467,35033
"OK",2020-05-30,80,6418
"OR",2020-05-30,54,4185
"PA",2020-05-30,723,75115
"RI",2020-05-30,184,14819
"SC",2020-05-30,263,11394
"SD",2020-05-30,90,4935
"TN",2020-05-30,456,22667
"TX",2020-05-30,848,53164
"UT",2020-05-30,269,9533
"VA",2020-05-30,1078,43611
"VT",2020-05-30,2,977
"WA",2020-05-30,278,21349
"WI",2020-05-30,523,18230
"WV",2020-05-30,38,1989
"WY",2020-05-30,7,898
"AK",2020-05-31,29,484
"AL",2020-05-31,511,18200
"AR",2020-05-31,240,7253
"AZ",2020-05-31,678,19936
"CA",2020-05-31,2333,113863
"CO",2020-05-31,124,29015
"CT",2020-05-31,179,42201
"DE",2020-05-31,76,9498
"FL",2020-05-31,739,56163
"GA",2020-05-31,732,47063
"HI",2020-05-31,1,652
"IA",2020-05-31,308,19552
"ID",2020-05-31,36,2839
"IL",2020-05-31,1343,120260
"IN",2020-05-31,363,34574
"KS",2020-05-31,10,9700
"KY",2020-05-31,0,9704
"LA",2020-05-31,339,39916
"MA",2020-05-31,170,97259
"MD",2020-05-31,763,52778
"ME",2020-05-31,43,2325
"MI",2020-05-31,467,58528
"MN",2020-05-31,660,24850
"MO",2020-05-31,160,13560
"MS",2020-05-31,294,15523
"MT",2020-05-31,10,515
"NC",2020-05-31,778,29514
"ND",2020-05-31,47,2627
"NE",2020-05-31,196,14101
"NH",2020-05-31,159,4651
"NJ",2020-05-31,838,160760
"NM",2020-05-31,65,7689
"NV",2020-05-31,111,8628
"NY",2020-05-31,1209,373682
"OH",2020-05-31,480,35513
"OK",2020-05-31,0,6418
"OR",2020-05-31,58,4243
"PA",2020-05-31,548,75663
"RI",2020-05-31,109,14928
"SC",2020-05-31,467,11861
"SD",2020-05-31,32,4967
"TN",2020-05-31,607,23274
"TX",2020-05-31,534,53698
"UT",2020-05-31,264,9797
"VA",2020-05-31,996,44607
"VT",2020-05-31,4,981
"WA",2020-05-31,353,21702
"WI",2020-05-31,173,18403
"WV",2020-05-31,21,2010
"WY",2020-05-31,5,903
"AK",2020-06-01,8,492
"AL",2020-06-01,325,18525
"AR",2020-06-01,190,7443
"AZ",2020-06-01,193,20129
"CA",2020-06-01,2437,116300
"CO",2020-06-01,213,29228
"CT",2020-06-01,539,42740
"DE",2020-06-01,107,9605
"FL",2020-06-01,667,56830
"GA",2020-06-01,839,47902
"HI",2020-06-01,0,652
"IA",2020-06-01,147,19699
"ID",2020-06-01,0,2839
"IL",2020-06-01,974,121234
"IN",2020-06-01,256,34830
"KS",2020-06-01,220,9920
"KY",2020-06-01,342,10046
"LA",2020-06-01,425,40341
"MA",2020-06-01,514,97773
"MD",2020-06-01,549,53327
"ME",2020-06-01,24,2349
"MI",2020-06-01,217,58745
"MN",2020-06-01,358,25208
"MO",2020-06-01,225,13785
"MS",2020-06-01,229,15752
"MT",2020-06-01,4,519
"NC",2020-06-01,639,30153
"ND",2020-06-01,22,2649
"NE",2020-06-01,244,14345
"NH",2020-06-01,34,4685
"NJ",2020-06-01,486,161246
"NM",2020-06-01,111,7800
"NV",2020-06-01,74,8702
"NY",2020-06-01,1136,374818
"OH",2020-06-01,471,35984
"OK",2020-06-01,155,6573
"OR",2020-06-01,59,4302
"PA",2020-06-01,382,76045
"RI",2020-06-01,63,14991
"SC",2020-06-01,287,12148
"SD",2020-06-01,36,5003
"TN",2020-06-01,603,23877
"TX",2020-06-01,1265,54963
"UT",2020-06-01,202,9999
"VA",2020-06-01,791,45398
"VT",2020-06-01,2,983
"WA",2020-06-01,537,22239
"WI",2020-06-01,140,18543
"WV",2020-06-01,18,2028
"WY",2020-06-01,7,910
"AK",2020-06-02,20,512
"AL",2020-06-02,209,18734
"AR",2020-06-02,375,7818
"AZ",2020-06-02,1135,21264
"CA",2020-06-02,2421,118721
"CO",2020-06-02,181,29409
"CT",2020-06-02,239,42979
"DE",2020-06-02,80,9685
"FL",2020-06-02,617,57447
"GA",2020-06-02,305,48207
"HI",2020-06-02,1,653
"IA",2020-06-02,320,20019
"ID",2020-06-02,94,2933
"IL",2020-06-02,1614,122848
"IN",2020-06-02,407,35237
"KS",2020-06-02,45,9965
"KY",2020-06-02,139,10185
"LA",2020-06-02,405,40746
"MA",2020-06-02,454,98227
"MD",2020-06-02,848,54175
"ME",2020-06-02,28,2377
"MI",2020-06-02,279,59024
"MN",2020-06-02,300,25508
"MO",2020-06-02,275,14060
"MS",2020-06-02,289,16041
"MT",2020-06-02,4,523
"NC",2020-06-02,813,30966
"ND",2020-06-02,33,2682
"NE",2020-06-02,271,14616
"NH",2020-06-02,64,4749
"NJ",2020-06-02,658,161904
"NM",2020-06-02,224,8024
"NV",2020-06-02,156,8858
"NY",2020-06-02,1069,375887
"OH",2020-06-02,366,36350
"OK",2020-06-02,119,6692
"OR",2020-06-02,33,4335
"PA",2020-06-02,545,76590
"RI",2020-06-02,121,15112
"SC",2020-06-02,271,12419
"SD",2020-06-02,33,5036
"TN",2020-06-02,644,24521
"TX",2020-06-02,1659,56622
"UT",2020-06-02,203,10202
"VA",2020-06-02,841,46239
"VT",2020-06-02,5,988
"WA",2020-06-02,277,22516
"WI",2020-06-02,374,18917
"WV",2020-06-02,28,2056
"WY",2020-06-02,2,912
"AK",2020-06-03,29,541
"AL",2020-06-03,220,18954
"AR",2020-06-03,249,8067
"AZ",2020-06-03,1092,22356
"CA",2020-06-03,2220,120941
"CO",2020-06-03,202,29611
"CT",2020-06-03,112,43091
"DE",2020-06-03,27,9712
"FL",2020-06-03,1317,58764
"GA",2020-06-03,687,48894
"HI",2020-06-03,0,653
"IA",2020-06-03,281,20300
"ID",2020-06-03,0,2933
"IL",2020-06-03,982,123830
"IN",2020-06-03,475,35712
"KS",2020-06-03,127,10092
"KY",2020-06-03,225,10410
"LA",2020-06-03,387,41133
"MA",2020-06-03,469,98696
"MD",2020-06-03,807,54982
"ME",2020-06-03,41,2418
"MI",2020-06-03,410,59434
"MN",2020-06-03,362,25870
"MO",2020-06-03,254,14314
"MS",2020-06-03,281,16322
"MT",2020-06-03,2,525
"NC",2020-06-03,1232,32198
"ND",2020-06-03,26,2708
"NE",2020-06-03,269,14885
"NH",2020-06-03,46,4795
"NJ",2020-06-03,541,162445
"NM",2020-06-03,116,8140
"NV",2020-06-03,93,8951
"NY",2020-06-03,789,376676
"OH",2020-06-03,442,36792
"OK",2020-06-03,113,6805
"OR",2020-06-03,64,4399
"PA",2020-06-03,543,77133
"RI",2020-06-03,107,15219
"SC",2020-06-03,51,12470
"SD",2020-06-03,94,5130
"TN",2020-06-03,353,24874
"TX",2020-06-03,1044,57666
"UT",2020-06-03,295,10497
"VA",2020-06-03,666,46905
"VT",2020-06-03,2,990
"WA",2020-06-03,248,22764
"WI",2020-06-03,483,19400
"WV",2020-06-03,21,2077
"WY",2020-06-03,3,915
"AK",2020-06-04,18,559
"AL",2020-06-04,308,19262
"AR",2020-06-04,358,8425
"AZ",2020-06-04,530,22886
"CA",2020-06-04,3030,123971
"CO",2020-06-04,173,29784
"CT",2020-06-04,148,43239
"DE",2020-06-04,34,9746
"FL",2020-06-04,1419,60183
"GA",2020-06-04,965,49859
"HI",2020-06-04,2,655
"IA",2020-06-04,506,20806
"ID",2020-06-04,57,2990
"IL",2020-06-04,929,124759
"IN",2020-06-04,384,36096
"KS",2020-06-04,75,10167
"KY",2020-06-04,295,10705
"LA",2020-06-04,429,41562
"MA",2020-06-04,382,99078
"MD",2020-06-04,876,55858
"ME",2020-06-04,28,2446
"MI",2020-06-04,302,59736
"MN",2020-06-04,403,26273
"MO",2020-06-04,277,14591
"MS",2020-06-04,238,16560
"MT",2020-06-04,14,539
"NC",2020-06-04,1256,33454
"ND",2020-06-04,40,2748
"NE",2020-06-04,254,15139
"NH",2020-06-04,81,4876
"NJ",2020-06-04,478,162923
"NM",2020-06-04,213,8353
"NV",2020-06-04,178,9129
"NY",2020-06-04,1212,377888
"OH",2020-06-04,490,37282
"OK",2020-06-04,102,6907
"OR",2020-06-04,75,4474
"PA",2020-06-04,544,77677
"RI",2020-06-04,106,15325
"SC",2020-06-04,56,12526
"SD",2020-06-04,83,5213
"TN",2020-06-04,227,25101
"TX",2020-06-04,7911,65577
"UT",2020-06-04,316,10813
"VA",2020-06-04,951,47856
"VT",2020-06-04,36,1026
"WA",2020-06-04,260,23024
"WI",2020-06-04,492,19892
"WV",2020-06-04,25,2102
"WY",2020-06-04,6,921
"AK",2020-06-05,13,572
"AL",2020-06-05,648,19910
"AR",2020-06-05,226,8651
"AZ",2020-06-05,1553,24439
"CA",2020-06-05,3130,127101
"CO",2020-06-05,153,29937
"CT",2020-06-05,221,43460
"DE",2020-06-05,27,9773
"FL",2020-06-05,1305,61488
"GA",2020-06-05,762,50621
"HI",2020-06-05,9,664
"IA",2020-06-05,348,21154
"ID",2020-06-05,121,3111
"IL",2020-06-05,1156,125915
"IN",2020-06-05,482,36578
"KS",2020-06-05,139,10306
"KY",2020-06-05,272,10977
"LA",2020-06-05,427,41989
"MA",2020-06-05,340,99418
"MD",2020-06-05,912,56770
"ME",2020-06-05,36,2482
"MI",2020-06-05,811,60547
"MN",2020-06-05,707,26980
"MO",2020-06-05,163,14754
"MS",2020-06-05,209,16769
"MT",2020-06-05,2,541
"NC",2020-06-05,1317,34771
"ND",2020-06-05,71,2819
"NE",2020-06-05,267,15406
"NH",2020-06-05,77,4953
"NJ",2020-06-05,825,163748
"NM",2020-06-05,319,8672
"NV",2020-06-05,180,9309
"NY",2020-06-05,1123,379011
"OH",2020-06-05,476,37758
"OK",2020-06-05,100,7007
"OR",2020-06-05,96,4570
"PA",2020-06-05,472,78149
"RI",2020-06-05,116,15441
"SC",2020-06-05,932,13458
"SD",2020-06-05,29,5242
"TN",2020-06-05,510,25611
"TX",2020-06-05,3017,68594
"UT",2020-06-05,439,11252
"VA",2020-06-05,676,48532
"VT",2020-06-05,1,1027
"WA",2020-06-05,459,23483
"WI",2020-06-05,357,20249
"WV",2020-06-05,17,2119
"WY",2020-06-05,12,933
"AK",2020-06-06,14,586
"AL",2020-06-06,445,20355
"AR",2020-06-06,450,9101
"AZ",2020-06-06,1012,25451
"CA",2020-06-06,2807,129908
"CO",2020-06-06,118,30055
"CT",2020-06-06,358,43818
"DE",2020-06-06,72,9845
"FL",2020-06-06,1270,62758
"GA",2020-06-06,738,51359
"HI",2020-06-06,9,673
"IA",2020-06-06,324,21478
"ID",2020-06-06,28,3139
"IL",2020-06-06,975,126890
"IN",2020-06-06,419,36997
"KS",2020-06-06,55,10361
"KY",2020-06-06,310,11287
"LA",2020-06-06,497,42486
"MA",2020-06-06,152,99570
"MD",2020-06-06,712,57482
"ME",2020-06-06,42,2524
"MI",2020-06-06,91,60638
"MN",2020-06-06,521,27501
"MO",2020-06-06,285,15039
"MS",2020-06-06,270,17039
"MT",2020-06-06,-1,540
"NC",2020-06-06,950,35721
"ND",2020-06-06,44,2863
"NE",2020-06-06,166,15572
"NH",2020-06-06,66,5019
"NJ",2020-06-06,566,164314
"NM",2020-06-06,128,8800
"NV",2020-06-06,182,9491
"NY",2020-06-06,1055,380066
"OH",2020-06-06,353,38111
"OK",2020-06-06,52,7059
"OR",2020-06-06,0,4570
"PA",2020-06-06,736,78885
"RI",2020-06-06,0,15441
"SC",2020-06-06,80,13538
"SD",2020-06-06,90,5332
"TN",2020-06-06,468,26079
"TX",2020-06-06,1083,69677
"UT",2020-06-06,546,11798
"VA",2020-06-06,865,49397
"VT",2020-06-06,19,1046
"WA",2020-06-06,284,23767
"WI",2020-06-06,322,20571
"WV",2020-06-06,17,2136
"WY",2020-06-06,6,939
"AK",2020-06-07,9,595
"AL",2020-06-07,422,20777
"AR",2020-06-07,325,9426
"AZ",2020-06-07,1538,26989
"CA",2020-06-07,2535,132443
"CO",2020-06-07,135,30190
"CT",2020-06-07,150,43968
"DE",2020-06-07,97,9942
"FL",2020-06-07,1180,63938
"GA",2020-06-07,539,51898
"HI",2020-06-07,2,675
"IA",2020-06-07,234,21712
"ID",2020-06-07,0,3139
"IL",2020-06-07,867,127757
"IN",2020-06-07,400,37397
"KS",2020-06-07,45,10406
"KY",2020-06-07,0,11287
"LA",2020-06-07,330,42816
"MA",2020-06-07,154,99724
"MD",2020-06-07,491,57973
"ME",2020-06-07,46,2570
"MI",2020-06-07,55,60693
"MN",2020-06-07,385,27886
"MO",2020-06-07,93,15132
"MS",2020-06-07,231,17270
"MT",2020-06-07,5,545
"NC",2020-06-07,1113,36834
"ND",2020-06-07,19,2882
"NE",2020-06-07,92,15664
"NH",2020-06-07,24,5043
"NJ",2020-06-07,279,164593
"NM",2020-06-07,140,8940
"NV",2020-06-07,178,9669
"NY",2020-06-07,857,380923
"OH",2020-06-07,365,38476
"OK",2020-06-07,91,7150
"OR",2020-06-07,92,4662
"PA",2020-06-07,429,79314
"RI",2020-06-07,0,15441
"SC",2020-06-07,764,14302
"SD",2020-06-07,67,5399
"TN",2020-06-07,426,26505
"TX",2020-06-07,375,70052
"UT",2020-06-07,268,12066
"VA",2020-06-07,1284,50681
"VT",2020-06-07,17,1063
"WA",2020-06-07,311,24078
"WI",2020-06-07,264,20835
"WV",2020-06-07,8,2144
"WY",2020-06-07,8,947
"AK",2020-06-08,19,614
"AL",2020-06-08,491,21268
"AR",2020-06-08,314,9740
"AZ",2020-06-08,689,27678
"CA",2020-06-08,2256,134699
"CO",2020-06-08,198,30388
"CT",2020-06-08,124,44092
"DE",2020-06-08,30,9972
"FL",2020-06-08,966,64904
"GA",2020-06-08,599,52497
"HI",2020-06-08,1,676
"IA",2020-06-08,295,22007
"ID",2020-06-08,50,3189
"IL",2020-06-08,658,128415
"IN",2020-06-08,226,37623
"KS",2020-06-08,138,10544
"KY",2020-06-08,189,11476
"LA",2020-06-08,234,43050
"MA",2020-06-08,365,100089
"MD",2020-06-08,431,58404
"ME",2020-06-08,18,2588
"MI",2020-06-08,123,60816
"MN",2020-06-08,338,28224
"MO",2020-06-08,200,15332
"MS",2020-06-08,498,17768
"MT",2020-06-08,3,548
"NC",2020-06-08,830,37664
"ND",2020-06-08,22,2904
"NE",2020-06-08,122,15786
"NH",2020-06-08,36,5079
"NJ",2020-06-08,348,164941
"NM",2020-06-08,122,9062
"NV",2020-06-08,147,9816
"NY",2020-06-08,736,381659
"OH",2020-06-08,361,38837
"OK",2020-06-08,55,7205
"OR",2020-06-08,260,4922
"PA",2020-06-08,347,79661
"RI",2020-06-08,201,15642
"SC",2020-06-08,498,14800
"SD",2020-06-08,33,5432
"TN",2020-06-08,487,26992
"TX",2020-06-08,1404,71456
"UT",2020-06-08,256,12322
"VA",2020-06-08,570,51251
"VT",2020-06-08,12,1075
"WA",2020-06-08,300,24378
"WI",2020-06-08,203,21038
"WV",2020-06-08,17,2161
"WY",2020-06-08,13,960
"AK",2020-06-09,13,627
"AL",2020-06-09,566,21834
"AR",2020-06-09,340,10080
"AZ",2020-06-09,618,28296
"CA",2020-06-09,2812,137511
"CO",2020-06-09,180,30568
"CT",2020-06-09,87,44179
"DE",2020-06-09,48,10020
"FL",2020-06-09,1096,66000
"GA",2020-06-09,752,53249
"HI",2020-06-09,6,682
"IA",2020-06-09,230,22237
"ID",2020-06-09,32,3221
"IL",2020-06-09,797,129212
"IN",2020-06-09,410,38033
"KS",2020-06-09,65,10609
"KY",2020-06-09,231,11707
"LA",2020-06-09,562,43612
"MA",2020-06-09,351,100440
"MD",2020-06-09,500,58904
"ME",2020-06-09,18,2606
"MI",2020-06-09,63,60879
"MN",2020-06-09,299,28523
"MO",2020-06-09,207,15539
"MS",2020-06-09,355,18123
"MT",2020-06-09,6,554
"NC",2020-06-09,864,38528
"ND",2020-06-09,40,2944
"NE",2020-06-09,132,15918
"NH",2020-06-09,0,5079
"NJ",2020-06-09,316,165257
"NM",2020-06-09,43,9105
"NV",2020-06-09,229,10045
"NY",2020-06-09,598,382257
"OH",2020-06-09,325,39162
"OK",2020-06-09,158,7363
"OR",2020-06-09,66,4988
"PA",2020-06-09,504,80165
"RI",2020-06-09,49,15691
"SC",2020-06-09,428,15228
"SD",2020-06-09,51,5483
"TN",2020-06-09,585,27577
"TX",2020-06-09,3918,75374
"UT",2020-06-09,237,12559
"VA",2020-06-09,487,51738
"VT",2020-06-09,9,1084
"WA",2020-06-09,252,24630
"WI",2020-06-09,270,21308
"WV",2020-06-09,8,2169
"WY",2020-06-09,10,970
"AK",2020-06-10,22,649
"AL",2020-06-10,825,22659
"AR",2020-06-10,288,10368
"AZ",2020-06-10,1556,29852
"CA",2020-06-10,3099,140610
"CO",2020-06-10,210,30778
"CT",2020-06-10,168,44347
"DE",2020-06-10,36,10056
"FL",2020-06-10,1371,67371
"GA",2020-06-10,731,53980
"HI",2020-06-10,3,685
"IA",2020-06-10,389,22626
"ID",2020-06-10,39,3260
"IL",2020-06-10,625,129837
"IN",2020-06-10,304,38337
"KS",2020-06-10,141,10750
"KY",2020-06-10,176,11883
"LA",2020-06-10,418,44030
"MA",2020-06-10,266,100706
"MD",2020-06-10,561,59465
"ME",2020-06-10,31,2637
"MI",2020-06-10,15,60894
"MN",2020-06-10,346,28869
"MO",2020-06-10,196,15735
"MS",2020-06-10,360,18483
"MT",2020-06-10,7,561
"NC",2020-06-10,1277,39805
"ND",2020-06-10,38,2982
"NE",2020-06-10,140,16058
"NH",2020-06-10,99,5178
"NJ",2020-06-10,566,165823
"NM",2020-06-10,145,9250
"NV",2020-06-10,173,10218
"NY",2020-06-10,461,382718
"OH",2020-06-10,413,39575
"OK",2020-06-10,120,7483
"OR",2020-06-10,72,5060
"PA",2020-06-10,429,80594
"RI",2020-06-10,65,15756
"SC",2020-06-10,531,15759
"SD",2020-06-10,76,5559
"TN",2020-06-10,427,28004
"TX",2020-06-10,3108,78482
"UT",2020-06-10,305,12864
"VA",2020-06-10,439,52177
"VT",2020-06-10,11,1095
"WA",2020-06-10,262,24892
"WI",2020-06-10,285,21593
"WV",2020-06-10,25,2194
"WY",2020-06-10,10,980
"AK",2020-06-11,27,676
"AL",2020-06-11,711,23370
"AR",2020-06-11,448,10816
"AZ",2020-06-11,1415,31267
"CA",2020-06-11,3010,143620
"CO",2020-06-11,180,30958
"CT",2020-06-11,114,44461
"DE",2020-06-11,50,10106
"FL",2020-06-11,1698,69069
"GA",2020-06-11,993,54973
"HI",2020-06-11,7,692
"IA",2020-06-11,347,22973
"ID",2020-06-11,0,3260
"IL",2020-06-11,766,130603
"IN",2020-06-11,411,38748
"KS",2020-06-11,73,10823
"KY",2020-06-11,62,11945
"LA",2020-06-11,442,44472
"MA",2020-06-11,239,100945
"MD",2020-06-11,732,60197
"ME",2020-06-11,30,2667
"MI",2020-06-11,250,61144
"MN",2020-06-11,447,29316
"MO",2020-06-11,205,15940
"MS",2020-06-11,0,18483
"MT",2020-06-11,2,563
"NC",2020-06-11,1630,41435
"ND",2020-06-11,36,3018
"NE",2020-06-11,257,16315
"NH",2020-06-11,31,5209
"NJ",2020-06-11,495,166318
"NM",2020-06-11,117,9367
"NV",2020-06-11,255,10473
"NY",2020-06-11,810,383528
"OH",2020-06-11,429,40004
"OK",2020-06-11,143,7626
"OR",2020-06-11,177,5237
"PA",2020-06-11,545,81139
"RI",2020-06-11,106,15862
"SC",2020-06-11,682,16441
"SD",2020-06-11,61,5620
"TN",2020-06-11,612,28616
"TX",2020-06-11,1643,80125
"UT",2020-06-11,388,13252
"VA",2020-06-11,470,52647
"VT",2020-06-11,15,1110
"WA",2020-06-11,284,25176
"WI",2020-06-11,333,21926
"WV",2020-06-11,23,2217
"WY",2020-06-11,29,1009
"AK",2020-06-12,21,697
"AL",2020-06-12,1035,24405
"AR",2020-06-12,731,11547
"AZ",2020-06-12,1772,33039
"CA",2020-06-12,3803,147423
"CO",2020-06-12,171,31129
"CT",2020-06-12,228,44689
"DE",2020-06-12,67,10173
"FL",2020-06-12,1902,70971
"GA",2020-06-12,810,55783
"HI",2020-06-12,14,706
"IA",2020-06-12,377,23350
"ID",2020-06-12,93,3353
"IL",2020-06-12,595,131198
"IN",2020-06-12,398,39146
"KS",2020-06-12,150,10973
"KY",2020-06-12,221,12166
"LA",2020-06-12,523,44995
"MA",2020-06-12,263,101208
"MD",2020-06-12,416,60613
"ME",2020-06-12,54,2721
"MI",2020-06-12,211,61355
"MN",2020-06-12,479,29795
"MO",2020-06-12,51,15991
"MS",2020-06-12,608,19091
"MT",2020-06-12,10,573
"NC",2020-06-12,1497,42932
"ND",2020-06-12,42,3060
"NE",2020-06-12,207,16522
"NH",2020-06-12,42,5251
"NJ",2020-06-12,367,166685
"NM",2020-06-12,159,9526
"NV",2020-06-12,231,10704
"NY",2020-06-12,816,384344
"OH",2020-06-12,420,40424
"OK",2020-06-12,223,7849
"OR",2020-06-12,140,5377
"PA",2020-06-12,638,81777
"RI",2020-06-12,85,15947
"SC",2020-06-12,729,17170
"SD",2020-06-12,77,5697
"TN",2020-06-12,544,29160
"TX",2020-06-12,2572,82697
"UT",2020-06-12,325,13577
"VA",2020-06-12,564,53211
"VT",2020-06-12,9,1119
"WA",2020-06-12,366,25542
"WI",2020-06-12,320,22246
"WV",2020-06-12,32,2249
"WY",2020-06-12,18,1027
"AK",2020-06-13,34,731
"AL",2020-06-13,959,25364
"AR",2020-06-13,548,12095
